Title: Primitive mantle composition from McDonough & Sun (1995),

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-QFM rhol rhos viscosity aH2O chisqr
21664.30 1618.83 21.564710 55.042713 -269232.315091 6.725779 27.905116 opx Na0.01Ca0.07Fe''0.16Mg1.67Fe'''0.01Ti0.01Al0.16Si1.91O6 55.2974 0.337806 3.9936 0.438494 0 5.48624 32.4967 1.79674 0.153025 0 0 0
21370.90 1618.53 21.904876 55.914894 -273658.220011 6.832337 28.348068 opx Na0.01Ca0.07Fe''0.16Mg1.67Fe'''0.01Ti0.01Al0.17Si1.91O6 55.2543 0.334575 4.05679 0.445044 0 5.49519 32.473 1.79116 0.150024 0 0 0
21077.50 1618.22 22.278593 56.872596 -278508.150770 6.949355 28.834440 opx Na0.01Ca0.07Fe''0.16Mg1.67Fe'''0.01Ti0.01Al0.17Si1.91O6 55.2106 0.330971 4.12094 0.451738 0 5.50472 32.4485 1.78558 0.146963 0 0 0
20784.20 1617.92 22.692136 57.932198 -283860.525062 7.078797 29.372389 opx Na0.01Ca0.07Fe''0.16Mg1.67Fe'''0.01Ti0.01Al0.17Si1.91O6 55.1664 0.326935 4.18608 0.458598 0 5.51491 32.4232 1.78008 0.143829 0 0 0
20490.80 1617.62 23.152970 59.112582 -289809.642435 7.222989 29.971552 opx Na0.01Ca0.07Fe''0.16Mg1.67Fe'''0.01Ti0.01Al0.17Si1.90O6 55.1217 0.322413 4.25213 0.465625 0 5.52593 32.3969 1.77468 0.140621 0 0 0
20197.50 1617.31 23.669848 60.435904 -296465.847342 7.384658 30.643226 opx Na0.01Ca0.07Fe''0.16Mg1.67Fe'''0.01Ti0.01Al0.18Si1.90O6 55.0765 0.317347 4.31891 0.47281 0 5.53797 32.3697 1.7694 0.137339 0 0 0
19904.20 1617.01 24.255713 61.935580 -303991.378593 7.567847 31.404190 opx Na0.01Ca0.07Fe''0.16Mg1.67Fe'''0.01Ti0.01Al0.18Si1.90O6 55.031 0.31164 4.38639 0.480181 0 5.55123 32.3412 1.76436 0.133965 0 0 0
19610.90 1616.71 24.926131 63.651159 -312582.213196 7.777409 32.274545 opx Na0.01Ca0.07Fe''0.16Mg1.66Fe'''0.01Ti0.01Al0.18Si1.90O6 54.9852 0.305199 4.45434 0.487739 0 5.56605 32.3114 1.75962 0.130495 0 0 0
19317.60 1616.40 25.236920 64.447880 -316680.772234 7.875476 32.679969 opx Na0.01Ca0.07Fe''0.16Mg1.66Fe'''0.01Ti0.01Al0.18Si1.90O6 54.9657 0.301149 4.48003 0.492252 0 5.57472 32.2985 1.75994 0.127689 0 0 0
19024.40 1616.10 25.193507 64.340068 -316347.754766 7.863624 32.627467 opx Na0.01Ca0.07Fe''0.16Mg1.66Fe'''0.01Ti0.01Al0.18Si1.90O6 54.968 0.299484 4.47095 0.494158 0 5.57715 32.3005 1.76432 0.125445 0 0 0
18731.20 1615.80 25.146885 64.224035 -315974.019422 7.850775 32.570806 opx Na0.01Ca0.07Fe''0.16Mg1.66Fe'''0.01Ti0.01Al0.18Si1.90O6 54.9705 0.297765 4.46154 0.496024 0 5.57949 32.3027 1.76883 0.123158 0 0 0
18437.90 1615.50 25.096749 64.099004 -315555.756828 7.836835 32.509592 opx Na0.01Ca0.07Fe''0.16Mg1.66Fe'''0.01Ti0.01Al0.18Si1.90O6 54.9733 0.295986 4.45176 0.497847 0 5.58173 32.3051 1.77349 0.120825 0 0 0
18144.70 1615.19 25.042914 63.964298 -315090.728101 7.821742 32.443561 opx Na0.01Ca0.07Fe''0.16Mg1.66Fe'''0.01Ti0.01Al0.18Si1.90O6 54.9763 0.294149 4.44157 0.499617 0 5.58388 32.3077 1.77827 0.118452 0 0 0
17851.60 1614.89 24.984843 63.818944 -314571.569659 7.805335 32.372063 opx Na0.01Ca0.07Fe''0.16Mg1.66Fe'''0.01Ti0.01Al0.18Si1.90O6 54.9797 0.292236 4.43095 0.501336 0 5.58586 32.3106 1.78325 0.11603 0 0 0
17558.40 1614.59 24.922195 63.661872 -313994.321311 7.787506 32.294636 opx Na0.01Ca0.07Fe''0.16Mg1.66Fe'''0.01Ti0.01Al0.18Si1.90O6 54.9834 0.290245 4.41984 0.502996 0 5.58771 32.3138 1.78841 0.113561 0 0 0
17265.20 1614.28 24.854664 63.492099 -313355.257518 7.768155 32.210860 opx Na0.01Ca0.07Fe''0.16Mg1.66Fe'''0.01Ti0.01Al0.18Si1.90O6 54.9875 0.288174 4.40819 0.504584 0 5.58942 32.3173 1.79373 0.111049 0 0 0
16972.10 1613.98 24.781564 63.308269 -312645.071056 7.747076 32.119893 opx Na0.01Ca0.07Fe''0.16Mg1.66Fe'''0.01Ti0.01Al0.18Si1.90O6 54.9921 0.286004 4.39594 0.506101 0 5.59092 32.3211 1.79929 0.108487 0 0 0
16679.00 1613.68 24.702430 63.108991 -311858.111488 7.724121 32.021106 opx Na0.01Ca0.07Fe''0.16Mg1.67Fe'''0.01Ti0.01Al0.18Si1.90O6 54.9972 0.283729 4.38303 0.507534 0 5.59222 32.3253 1.80507 0.105877 0 0 0
16385.90 1613.38 24.616639 62.892674 -310986.436471 7.699095 31.913697 opx Na0.01Ca0.07Fe''0.16Mg1.67Fe'''0.01Ti0.01Al0.18Si1.90O6 55.0029 0.281338 4.36938 0.508872 0 5.59329 32.3299 1.8111 0.103219 0 0 0
16092.80 1613.07 24.523633 62.657690 -310023.123849 7.671820 31.796917 opx Na0.01Ca0.07Fe''0.16Mg1.67Fe'''0.01Ti0.01Al0.18Si1.90O6 55.0092 0.278826 4.35491 0.510101 0 5.59415 32.3349 1.81736 0.100518 0 0 0
15799.70 1612.77 24.422336 62.401688 -308953.982500 7.641969 31.669420 opx Na0.01Ca0.07Fe''0.16Mg1.67Fe'''0.01Ti0.01Al0.18Si1.90O6 55.0163 0.276164 4.3395 0.511215 0 5.59469 32.3404 1.82394 0.0977641 0 0 0
15506.70 1612.47 24.312020 62.122597 -307769.818478 7.609311 31.530236 opx Na0.01Ca0.07Fe''0.16Mg1.67Fe'''0.01Ti0.01Al0.18Si1.90O6 55.0242 0.273345 4.32305 0.512194 0 5.59491 32.3465 1.83085 0.0949631 0 0 0
15213.70 1612.16 24.191791 61.817942 -306459.484272 7.573563 31.378186 opx Na0.01Ca0.07Fe''0.16Mg1.67Fe'''0.01Ti0.01Al0.18Si1.90O6 55.033 0.270358 4.30542 0.513019 0 5.59483 32.3532 1.83807 0.092119 0 0 0
14920.70 1611.86 24.060129 61.484225 -305003.083306 7.534259 31.211345 opx Na0.01Ca0.07Fe''0.16Mg1.67Fe'''0.01Ti0.01Al0.17Si1.90O6 55.0429 0.267165 4.28643 0.513675 0 5.59431 32.3605 1.84572 0.0892228 0 0 0
14627.70 1611.56 23.915839 61.118191 -303385.500204 7.491022 31.028139 opx Na0.01Ca0.07Fe''0.16Mg1.67Fe'''0.01Ti0.01Al0.17Si1.90O6 55.0541 0.263753 4.26591 0.514135 0 5.59336 32.3687 1.85382 0.0862798 0 0 0
14334.70 1611.26 23.757357 60.715835 -301586.652417 7.443364 30.826539 opx Na0.01Ca0.07Fe''0.16Mg1.67Fe'''0.01Ti0.01Al0.17Si1.90O6 55.0667 0.260094 4.24361 0.514374 0 5.59191 32.3777 1.86241 0.0832909 0 0 0
14041.70 1610.95 23.583112 60.272949 -299586.556801 7.390789 30.604483 opx Na0.01Ca0.07Fe''0.16Mg1.67Fe'''0.01Ti0.01Al0.17Si1.90O6 55.0808 0.256171 4.21931 0.51436 0 5.58996 32.3876 1.87152 0.0802626 0 0 0
13748.80 1610.65 23.390632 59.783583 -297352.988714 7.332533 30.358806 opx Na0.01Ca0.07Fe''0.16Mg1.67Fe'''0.01Ti0.01Al0.17Si1.90O6 55.0969 0.251931 4.19264 0.514056 0 5.58736 32.3986 1.88132 0.0771878 0 0 0
13455.90 1610.35 23.177659 59.241769 -294857.157296 7.267887 30.086553 opx Na0.00Ca0.07Fe''0.16Mg1.67Fe'''0.01Ti0.01Al0.17Si1.90O6 55.1151 0.247346 4.16323 0.513419 0 5.58408 32.4109 1.89184 0.0740728 0 0 0
13162.90 1610.05 22.941309 58.640124 -292061.972085 7.195949 29.783977 opx Na0.00Ca0.07Fe''0.16Mg1.67Fe'''0.01Ti0.01Al0.17Si1.91O6 55.1358 0.242375 4.13062 0.512398 0 5.58005 32.4246 1.90322 0.0709196 0 0 0
12870.10 1609.74 22.678958 57.971733 -288933.442795 7.115888 29.447635 opx Na0.00Ca0.07Fe''0.16Mg1.67Fe'''0.01Ti0.01Al0.17Si1.91O6 55.1594 0.236991 4.09433 0.510938 0 5.57525 32.4398 1.91552 0.067741 0 0 0
12577.20 1609.44 22.385992 57.225161 -285411.957502 7.026273 29.071577 opx Na0.00Ca0.07Fe''0.16Mg1.67Fe'''0.01Ti0.01Al0.17Si1.91O6 55.1864 0.231114 4.05356 0.508964 0 5.56949 32.4569 1.92903 0.0645288 0 0 0
12284.30 1609.14 22.058598 56.390446 -281448.160498 6.925900 28.650809 opx Na0.00Ca0.07Fe''0.16Mg1.67Fe'''0.01Ti0.01Al0.16Si1.91O6 55.2174 0.224706 4.00756 0.506398 0 5.56274 32.476 1.94389 0.0612964 0 0 0
11991.50 1608.84 21.692202 55.455865 -276982.584300 6.813331 28.179365 opx Na0.00Ca0.07Fe''0.16Mg1.67Fe'''0.01Ti0.01Al0.16Si1.91O6 55.2531 0.217717 3.9554 0.503147 0 5.55496 32.4973 1.96035 0.058054 0 0 0
11698.70 1608.53 21.282069 54.409103 -271953.683796 6.687070 27.651038 opx Na0.00Ca0.07Fe''0.16Mg1.68Fe'''0.01Ti0.01Al0.16Si1.91O6 55.294 0.210112 3.89605 0.499113 0 5.54615 32.5211 1.97864 0.0548173 0 0 0
11405.90 1608.23 20.821861 53.234259 -266278.578473 6.545131 27.057596 opx Na0.00Ca0.07Fe''0.16Mg1.68Fe'''0.01Ti0.01Al0.16Si1.91O6 55.3412 0.201808 3.82801 0.494165 0 5.53619 32.5478 1.99925 0.0515905 0 0 0
11113.10 1607.93 20.306746 51.918748 -259893.674389 6.385974 26.392675 opx Na0.00Ca0.07Fe''0.16Mg1.68Fe'''0.01Ti0.01Al0.15Si1.91O6 55.3955 0.192788 3.74994 0.488184 0 5.52517 32.5774 2.02253 0.0483968 0 0 0
10820.30 1607.63 19.732058 50.450585 -252736.977624 6.208112 25.650135 opx Na0.00Ca0.08Fe''0.16Mg1.68Fe'''0.01Ti0.00Al0.15Si1.92O6 55.4579 0.183041 3.66035 0.481048 0 5.51322 32.6102 2.04895 0.0452574 0 0 0
10527.50 1607.32 19.095210 48.822940 -244772.846226 6.010693 24.826499 opx Na0.00Ca0.08Fe''0.16Mg1.68Fe'''0.01Ti0.00Al0.14Si1.92O6 55.5289 0.17261 3.55803 0.472663 0 5.50059 32.6461 2.0789 0.0422011 0 0 0
10234.80 1607.02 18.393901 47.030191 -235968.691133 5.792961 23.918718 opx Na0.00Ca0.08Fe''0.16Mg1.68Fe'''0.01Ti0.00Al0.14Si1.92O6 55.6093 0.16152 3.44161 0.462928 0 5.48744 32.685 2.11303 0.0392446 0 0 0
9942.09 1606.72 17.630187 45.077401 -226348.244112 5.555500 22.929340 opx Na0.00Ca0.08Fe''0.16Mg1.69Fe'''0.01Ti0.00Al0.13Si1.92O6 55.6989 0.149912 3.31081 0.451834 0 5.47416 32.7263 2.15164 0.0364162 0 0 0
9649.39 1606.42 16.808635 42.976249 -215967.595965 5.299680 21.864216 opx Na0.00Ca0.08Fe''0.16Mg1.69Fe'''0.01Ti0.00Al0.13Si1.93O6 55.7973 0.137959 3.16611 0.439437 0 5.46109 32.7694 2.19496 0.0337365 0 0 0
9356.70 1606.11 15.936804 40.745982 -204921.990362 5.027804 20.733101 opx Na0.00Ca0.08Fe''0.16Mg1.69Fe'''0.01Ti0.00Al0.12Si1.93O6 55.9029 0.125905 3.00934 0.425895 0 5.44859 32.8133 2.24286 0.0312227 0 0 0
9064.04 1605.81 15.020631 38.402126 -193286.268436 4.741682 19.543730 opx Na0.00Ca0.08Fe''0.16Mg1.69Fe'''0.01Ti0.00Al0.12Si1.93O6 56.0143 0.113939 2.84248 0.41136 0 5.43665 32.8571 2.29532 0.0288728 0 0 0
8771.39 1605.51 13.800650 35.284591 -177734.433820 4.358805 17.962255 opx Na0.00Ca0.08Fe''0.16Mg1.70Fe'''0.01Ti0.00Al0.11Si1.94O6 56.1022 0.106271 2.72072 0.402136 0 5.42644 32.9316 2.2838 0.0268009 0 0 0
8478.75 1605.21 12.321858 31.506950 -158830.469395 3.893469 16.045139 opx Na0.00Ca0.08Fe''0.16Mg1.70Fe'''0.01Ti0.00Al0.11Si1.94O6 56.1731 0.101501 2.63233 0.396783 0 5.41718 33.029 2.22515 0.0249298 0 0 0
8186.14 1604.91 10.777737 27.561248 -139049.262542 3.407106 14.040940 opx Na0.00Ca0.08Fe''0.16Mg1.70Fe'''0.01Ti0.00Al0.10Si1.94O6 56.2474 0.0965173 2.5384 0.39073 0 5.40785 33.1254 2.17056 0.0231585 0 0 0
7893.54 1604.60 9.168077 23.446925 -118386.251890 2.899599 11.949321 opx Na0.00Ca0.08Fe''0.16Mg1.71Fe'''0.01Ti0.00Al0.10Si1.94O6 56.3246 0.0913617 2.4396 0.384004 0 5.39846 33.2206 2.11983 0.0214854 0 0 0
7600.96 1604.30 7.486477 19.147845 -96756.768166 2.368881 9.761932 opx Na0.00Ca0.08Fe''0.16Mg1.71Fe'''0.01Ti0.00Al0.10Si1.95O6 56.4046 0.0860584 2.33634 0.376623 0 5.38878 33.3152 2.07248 0.0199021 0 0 0
7308.40 1604.00 5.731518 14.660346 -74140.272776 1.814451 7.476842 opx Na0.00Ca0.07Fe''0.16Mg1.72Fe'''0.01Ti0.00Al0.09Si1.95O6 56.4868 0.0806631 2.22954 0.368637 0 5.37875 33.409 2.02822 0.0184069 0 0 0
7015.85 1603.70 3.898733 9.973045 -50476.506549 1.234843 5.088149 opx Na0.00Ca0.07Fe''0.15Mg1.72Fe'''0.01Ti0.00Al0.09Si1.95O6 56.5707 0.0752261 2.12008 0.360099 0 5.36822 33.502 1.98666 0.0169959 0 0 0
6723.33 1603.40 1.982462 5.071507 -25689.379644 0.628215 2.588376 opx Na0.00Ca0.07Fe''0.15Mg1.73Fe'''0.01Ti0.00Al0.08Si1.95O6 56.6559 0.0697999 2.00888 0.351067 0 5.35701 33.5943 1.94737 0.0156649 0 0 0

biotite_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MgO CaO Na2O K2O P2O5 H2O
39887.50 1637.67 0.083793 0.226768 -947.145321 0.028812 0.109180 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1352 0 11.917 0 0 5.60831 25.118 0 0 11.0103 0 4.21116
39593.00 1637.36 0.080719 0.218458 -913.175886 0.027768 0.105173 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1345 0 11.9168 0 0 5.61169 25.1157 0 0 11.0101 0 4.2111
39298.60 1637.06 0.077498 0.209747 -877.473129 0.026673 0.100973 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1339 0 11.9167 0 0 5.61508 25.1134 0 0 11.01 0 4.21103
39004.20 1636.75 0.074183 0.200785 -840.659012 0.025545 0.096653 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1333 0 11.9165 0 0 5.61846 25.111 0 0 11.0098 0 4.21097
38709.80 1636.45 0.070705 0.191377 -801.918451 0.024359 0.092118 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1326 0 11.9163 0 0 5.62186 25.1087 0 0 11.0096 0 4.2109
38415.40 1636.15 0.067086 0.181590 -761.522217 0.023123 0.087402 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.132 0 11.9161 0 0 5.62527 25.1064 0 0 11.0095 0 4.21084
38121.10 1635.84 0.063356 0.171500 -719.789077 0.021848 0.082540 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1313 0 11.9159 0 0 5.62866 25.104 0 0 11.0093 0 4.21077
37826.80 1635.54 0.059435 0.160892 -675.811917 0.020506 0.077430 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1307 0 11.9158 0 0 5.63207 25.1017 0 0 11.0091 0 4.21071
37532.40 1635.23 0.055383 0.149927 -630.263674 0.019117 0.072149 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.13 0 11.9156 0 0 5.63547 25.0993 0 0 11.009 0 4.21064
37238.10 1634.93 0.051119 0.138391 -582.236570 0.017654 0.066593 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1294 0 11.9154 0 0 5.63889 25.097 0 0 11.0088 0 4.21058
36943.90 1634.62 0.046708 0.126455 -532.450258 0.016139 0.060846 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1287 0 11.9152 0 0 5.64229 25.0946 0 0 11.0086 0 4.21052
36649.60 1634.32 0.042059 0.113871 -479.849377 0.014539 0.054788 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1281 0 11.915 0 0 5.64572 25.0923 0 0 11.0084 0 4.21045
36355.30 1634.01 0.037237 0.100820 -425.196770 0.012878 0.048505 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1274 0 11.9148 0 0 5.64914 25.0899 0 0 11.0083 0 4.21039
36061.10 1633.71 0.032151 0.087053 -367.431230 0.011125 0.041879 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1268 0 11.9147 0 0 5.65258 25.0876 0 0 11.0081 0 4.21032
35766.90 1633.41 0.026823 0.072630 -306.802405 0.009286 0.034939 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1261 0 11.9145 0 0 5.65603 25.0852 0 0 11.0079 0 4.21025
35472.70 1633.10 0.021282 0.057627 -243.623692 0.007371 0.027720 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1255 0 11.9143 0 0 5.65946 25.0828 0 0 11.0078 0 4.21019
35178.50 1632.80 0.015409 0.041726 -176.539702 0.005339 0.020070 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1248 0 11.9141 0 0 5.66292 25.0804 0 0 11.0076 0 4.21012
34884.30 1632.49 0.009210 0.024942 -105.614498 0.003193 0.011996 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1242 0 11.9139 0 0 5.66639 25.0781 0 0 11.0074 0 4.21006
34590.20 1632.19 0.002644 0.007159 -30.338275 0.000917 0.003443 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1235 0 11.9137 0 0 5.66988 25.0757 0 0 11.0072 0 4.20999

olivine_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MgO CaO Na2O K2O P2O5 H2O
39887.50 1637.67 54.393664 137.045528 -632036.949984 16.677599 68.572848 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8687 0 0 0 0 9.7446 49.3018 0.0848767 0 0 0 0
39593.00 1637.36 54.389945 137.048583 -632459.089559 16.679516 68.580108 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8685 0 0 0 0 9.74521 49.3003 0.0860516 0 0 0 0
39298.60 1637.06 54.386006 137.051491 -632877.838436 16.681377 68.587120 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8682 0 0 0 0 9.74581 49.2987 0.0872478 0 0 0 0
39004.20 1636.75 54.382022 137.053860 -633296.787389 16.683219 68.594021 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.868 0 0 0 0 9.74641 49.2972 0.088458 0 0 0 0
38709.80 1636.45 54.377814 137.056075 -633712.413832 16.685005 68.600670 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8677 0 0 0 0 9.74702 49.2956 0.0896907 0 0 0 0
38415.40 1636.15 54.373466 137.057937 -634126.437717 16.686753 68.607134 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8675 0 0 0 0 9.74762 49.294 0.0909423 0 0 0 0
38121.10 1635.84 54.369072 137.059245 -634540.464920 16.688481 68.613478 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8672 0 0 0 0 9.74821 49.2924 0.092208 0 0 0 0
37826.80 1635.54 54.364446 137.060384 -634951.083874 16.690150 68.619562 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8669 0 0 0 0 9.74881 49.2908 0.0934974 0 0 0 0
37532.40 1635.23 54.359764 137.060965 -635361.900128 16.691799 68.625525 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8667 0 0 0 0 9.74941 49.2891 0.0948026 0 0 0 0
37238.10 1634.93 54.354850 137.061366 -635769.129835 16.693388 68.631221 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8664 0 0 0 0 9.75001 49.2875 0.096132 0 0 0 0
36943.90 1634.62 54.349882 137.061197 -636176.268329 16.694954 68.636789 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8661 0 0 0 0 9.7506 49.2858 0.0974767 0 0 0 0
36649.60 1634.32 54.344673 137.060842 -636580.007550 16.696461 68.642088 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8658 0 0 0 0 9.7512 49.2841 0.0988473 0 0 0 0
36355.30 1634.01 54.339405 137.059912 -636983.730342 16.697944 68.647256 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8656 0 0 0 0 9.7518 49.2824 0.100235 0 0 0 0
36061.10 1633.71 54.333898 137.058785 -637383.767162 16.699366 68.652148 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8653 0 0 0 0 9.7524 49.2807 0.101648 0 0 0 0
35766.90 1633.41 54.328238 137.057268 -637781.981382 16.700745 68.656835 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.865 0 0 0 0 9.753 49.2789 0.103083 0 0 0 0
35472.70 1633.10 54.322517 137.055167 -638180.126195 16.702100 68.661386 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8647 0 0 0 0 9.7536 49.2772 0.104536 0 0 0 0
35178.50 1632.80 54.316704 137.053250 -638576.415537 16.703439 68.665851 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8644 0 0 0 0 9.75421 49.2754 0.106016 0 0 0 0
34884.30 1632.49 54.311764 137.053101 -638983.412545 16.705039 68.671351 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8641 0 0 0 0 9.75486 49.2735 0.107511 0 0 0 0
34590.20 1632.19 54.306619 137.052840 -639387.093804 16.706587 68.676618 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8638 0 0 0 0 9.75552 49.2717 0.109035 0 0 0 0
34296.10 1631.89 54.301203 137.051865 -639786.858655 16.708047 68.681500 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8635 0 0 0 0 9.7563 49.2697 0.110566 0 0 0 0
34001.90 1631.58 54.295545 137.049842 -640184.106476 16.709423 68.686001 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8631 0 0 0 0 9.75717 49.2676 0.112105 0 0 0 0
33707.80 1631.28 54.289530 137.047324 -640576.177886 16.710700 68.690074 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8628 0 0 0 0 9.75805 49.2655 0.113672 0 0 0 0
33413.80 1630.97 54.283322 137.043879 -640966.398856 16.711910 68.693836 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8624 0 0 0 0 9.75894 49.2634 0.115256 0 0 0 0
33119.70 1630.67 54.276719 137.039859 -641351.270166 16.713012 68.697131 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.862 0 0 0 0 9.75985 49.2612 0.116869 0 0 0 0
32825.60 1630.37 54.269797 137.035023 -641732.212922 16.714018 68.700002 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8617 0 0 0 0 9.76078 49.259 0.118507 0 0 0 0
32531.60 1630.06 54.262630 137.029129 -642110.659514 16.714942 68.702497 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8613 0 0 0 0 9.76172 49.2568 0.120164 0 0 0 0
32237.60 1629.76 54.255014 137.022512 -642482.901406 16.715739 68.704447 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8609 0 0 0 0 9.76269 49.2545 0.121851 0 0 0 0
31943.60 1629.45 54.247108 137.014732 -642852.227601 16.716441 68.705965 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8605 0 0 0 0 9.76367 49.2522 0.123558 0 0 0 0
31649.60 1629.15 54.238704 137.006105 -643214.742332 16.717000 68.706878 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8601 0 0 0 0 9.76468 49.2499 0.125296 0 0 0 0
31355.60 1628.85 54.229867 136.996374 -643571.898738 16.717428 68.707221 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8597 0 0 0 0 9.76571 49.2475 0.12706 0 0 0 0
31061.70 1628.54 54.220667 136.985282 -643925.051230 16.717737 68.707032 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8593 0 0 0 0 9.76676 49.2451 0.128845 0 0 0 0
30767.80 1628.24 54.210880 136.973119 -644270.270946 16.717875 68.706122 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8589 0 0 0 0 9.76785 49.2426 0.130663 0 0 0 0
30473.90 1627.93 54.200661 136.959428 -644610.773778 16.717874 68.704595 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8585 0 0 0 0 9.76896 49.2401 0.132503 0 0 0 0
30180.00 1627.63 54.189781 136.944478 -644942.414681 16.717679 68.702252 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.858 0 0 0 0 9.7701 49.2375 0.134377 0 0 0 0
29886.10 1627.33 54.178295 136.927981 -645266.502660 16.717298 68.699114 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8576 0 0 0 0 9.77127 49.2349 0.136279 0 0 0 0
29592.20 1627.02 54.166255 136.909647 -645584.337839 16.716739 68.695201 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8571 0 0 0 0 9.77249 49.2322 0.138204 0 0 0 0
29298.40 1626.72 54.153421 136.889707 -645891.482409 16.715944 68.690296 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8566 0 0 0 0 9.77373 49.2295 0.140165 0 0 0 0
29004.50 1626.41 54.139926 136.867666 -646191.175225 16.714938 68.684482 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8562 0 0 0 0 9.77503 49.2267 0.14215 0 0 0 0
